review_id,user_id,hotel_id,review_date,score_overall,score_cleanliness,score_comfort,score_facilities,score_location,score_staff,score_value_for_money,review_text,hotel_name,city,country_x,star_rating,lat,lon,cleanliness_base,comfort_base,facilities_base,location_base,staff_base,value_for_money_base,user_gender,country_y,age_group,traveller_type,join_date
22700,1306,13,2020-04-20,8.9,8.8,8.9,9.1,8.9,9.2,8.6,Spring keep day a western. Left consumer start establish night pull. Loss believe already moment contain member plant.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Female,Brazil,45-54,Family,2022-12-22
22701,1637,7,2024-03-08,9.0,9.2,9.0,8.4,9.9,8.5,8.5,"Left service professional body prevent. Before firm commercial seat.
Special cover any. Attack their education study.",Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Male,South Korea,35-44,Couple,2025-06-15
22702,1961,4,2021-08-19,8.7,8.3,8.2,9.2,8.7,9.5,7.7,Deal war only painting some team community. Feeling couple recent citizen able local.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Male,Japan,35-44,Business,2025-03-18
22703,400,15,2023-05-14,9.1,9.2,9.1,8.1,9.5,9.5,8.9,Indicate analysis free seek. Nothing power challenge rest window card teach. Allow anything education still management include character summer.,Table Mountain View,Cape Town,South Africa,5,-33.9249,18.4241,9.0,9.2,8.8,9.5,9.2,8.4,Female,Germany,25-34,Solo,2024-10-16
22704,44,10,2022-05-26,9.2,9.9,10.0,8.3,8.9,9.0,8.4,"Dinner nearly left recently teach prepare.
His skill together far friend difficult.
Provide ago current agree. Travel marriage record side.",The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Male,Germany,35-44,Couple,2021-08-18
22705,1720,9,2023-02-27,8.8,8.7,8.9,8.6,9.0,9.3,7.6,Light better finish account. Matter only building behind window. Early hotel above leave ground full himself.,Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Male,United Arab Emirates,35-44,Business,2022-01-24
22706,1072,17,2025-08-15,8.9,8.7,9.4,8.6,8.7,9.1,9.0,"Both itself until performance just. Win never view light compare write might today.
Sit physical pick ok edge.",Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,Canada,35-44,Solo,2023-10-09
22707,882,2,2022-10-26,8.8,8.7,9.3,8.4,9.7,8.8,8.1,"Test look control official. Site really various into that. Cultural month foreign.
Bar purpose something. Market minute pattern board word.",The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Male,New Zealand,45-54,Solo,2024-12-25
22708,978,17,2024-02-28,9.0,8.7,8.9,9.0,9.5,9.2,8.6,Agree game cause. You Mrs threat since create into. Wrong girl admit stay instead last might.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Male,China,25-34,Solo,2021-01-24
22709,1383,7,2020-05-06,8.8,8.7,8.3,8.9,10.0,8.7,7.4,Them plan method. Up say decision political west near minute.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Female,South Africa,35-44,Business,2024-12-10
22710,1117,1,2025-08-05,8.8,9.4,9.3,8.7,9.0,7.9,8.4,Energy simple score why that. Specific wonder likely force. Remain collection card interesting social act born.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Female,Japan,45-54,Couple,2024-01-12
22711,1273,19,2024-02-12,9.2,9.5,9.8,8.5,9.3,8.8,8.8,"Former personal agency.
Staff sit compare. Purpose yourself what town. Television it source final argue computer sure.",Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Male,Australia,25-34,Couple,2021-02-13
22712,936,11,2022-07-13,9.1,9.7,9.0,8.9,9.3,9.2,8.2,Civil Mrs candidate box step vote now face. Any expect poor. Agency action as budget information unit.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Male,Egypt,25-34,Couple,2021-05-29
22713,1487,16,2022-03-02,9.1,9.6,9.6,8.9,8.7,8.8,8.7,New fire read state. Would actually yet security some amount open threat.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,United States,35-44,Couple,2025-02-06
22714,276,2,2021-11-02,8.9,9.7,9.3,8.0,9.7,8.5,7.6,Clear available business join recognize. Worker town left. Idea present put player determine start.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,United Arab Emirates,18-24,Couple,2024-11-16
22715,969,22,2025-03-08,9.3,9.1,9.0,8.6,9.6,9.8,9.7,"Service data run material third. Direction like population structure level management support.
Natural suggest who leader. Food face experience help.",Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,United States,25-34,Solo,2022-11-25
22716,1295,10,2023-12-03,9.0,8.7,9.1,9.3,9.5,9.3,7.5,"Network take size account final.
Woman case light. Maintain popular wonder western enter seven. Detail catch quite positive.",The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Female,Argentina,25-34,Business,2025-07-20
22717,160,19,2022-07-20,9.0,9.9,9.1,8.5,9.0,8.2,8.8,Science economy son for night service. May kind stage within line prevent Mr. Lay various character fire picture against.,Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Male,China,25-34,Couple,2024-09-02
22718,861,5,2024-05-27,9.1,9.3,9.9,9.2,9.2,9.0,8.0,"Across change former assume trade. For apply effort president strong option.
Week traditional science movement. American red individual box effort.",The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Male,Brazil,25-34,Couple,2021-12-21
22719,1306,8,2020-08-04,9.0,9.2,8.9,8.8,8.7,9.2,8.9,Matter notice require on culture bad part after. Action side north oil option. Project on training no thank.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Female,Brazil,45-54,Family,2022-12-22
22720,1770,12,2024-09-04,8.8,8.3,8.7,8.0,9.0,9.5,9.1,Relate scene interest next. Success attack economy thousand mention measure series. World more social under.,Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Male,France,35-44,Solo,2024-12-14
22721,1420,14,2025-11-01,9.1,9.7,9.5,8.4,9.1,9.1,8.2,Nice tell relationship first significant character. Drug treat away reality important recent full. Structure time away trade.,Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Male,France,45-54,Couple,2024-06-21
22722,941,2,2021-05-08,8.9,9.6,9.1,8.9,9.1,8.7,7.8,Stay participant phone even draw you station. Certain court cut discover good organization.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,United Arab Emirates,35-44,Family,2024-12-12
22723,237,7,2020-10-20,9.1,9.0,8.5,8.6,9.7,9.4,9.3,Soldier if car hope. Toward create red political well writer sport. Talk international like prove effect nor.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Male,United States,18-24,Solo,2021-06-26
22724,65,12,2023-09-08,8.8,8.7,9.1,8.6,8.7,8.6,9.1,Senior knowledge strategy job board per role adult. You appear generation need.,Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Male,United States,25-34,Solo,2021-10-13
22725,308,8,2024-06-02,8.9,9.1,8.3,9.3,9.2,8.5,8.8,Wish like hot remain stock floor. Need off all friend consider new oil.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Other,South Korea,25-34,Family,2025-04-24
22726,1147,2,2022-06-10,8.8,9.2,8.6,8.6,9.5,9.0,8.2,Reduce result by consumer guess agent night. Environment idea stay item. Reduce strategy usually family summer top ten either.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Male,New Zealand,18-24,Solo,2020-09-05
22727,1082,2,2023-12-05,8.8,8.6,8.4,8.7,9.9,9.2,6.9,Side charge report increase stay black deep. His pay price from officer.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Male,France,55+,Business,2025-07-08
22728,622,3,2021-12-01,8.7,8.0,8.5,8.7,10.0,9.0,7.3,Produce catch along report plan interview bad. Only ago total American them easy.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Female,Australia,18-24,Business,2025-03-23
22729,40,20,2022-06-15,9.0,8.2,9.2,9.2,8.9,9.5,8.7,Oil significant deal international seat avoid culture.,The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Female,Russia,35-44,Solo,2024-04-02
22730,668,2,2022-09-17,8.7,8.4,8.8,8.5,8.8,9.2,8.6,It nothing condition position major. Voice though expert finally. May see economy.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Other,Italy,25-34,Solo,2024-04-05
22731,417,6,2021-07-16,9.2,9.8,9.8,8.4,9.6,8.3,8.6,"Value difference above arrive. Large shake green.
Natural per why become consumer. Strong effort best voice southern.",Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Female,Canada,45-54,Couple,2021-07-19
22732,1373,9,2020-07-14,8.9,8.9,8.5,8.8,9.8,9.1,7.5,Letter student card describe hour onto wrong. Machine return support.,Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Male,United States,55+,Business,2022-09-24
22733,1034,20,2025-06-19,9.0,8.9,8.4,9.1,9.2,9.8,8.6,"Apply center discover theory science. Service culture also form month note.
Risk police poor across baby conference design. For eye argue.",The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Other,China,45-54,Solo,2021-01-27
22734,1189,2,2023-12-08,8.7,8.8,9.1,8.3,9.0,8.8,8.5,"Small big five peace leave. Degree popular partner feeling.
Data tonight wide others until. Sort walk gun appear begin.",The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Male,India,35-44,Solo,2025-01-26
22735,1549,24,2022-08-23,8.9,9.5,8.8,9.3,8.1,8.3,9.0,Much adult deep actually red. North who treatment identify court. Music minute choice writer true.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Female,Canada,45-54,Family,2024-03-12
22736,1792,16,2022-09-18,8.9,9.6,9.1,8.8,8.7,8.6,8.6,Everyone key thank red. All plant remain rather food place.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,France,25-34,Couple,2023-05-12
22737,1372,6,2021-01-18,8.9,8.9,8.6,8.9,10.0,8.9,7.4,Nor newspaper painting result fine. Arrive company instead significant threat month. Outside say life customer interesting.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Female,Brazil,18-24,Business,2024-05-06
22738,1956,22,2025-05-29,8.7,8.6,8.3,8.8,9.3,8.8,8.0,Eight threat this president commercial. Deep others exist tough degree under. Season create data account sell discuss effort.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,Japan,35-44,Business,2023-08-18
22739,1980,17,2022-05-12,8.8,9.0,9.0,8.7,9.2,9.0,8.0,Alone different him force direction guess whom. State news across drop.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Male,India,25-34,Couple,2023-09-20
22740,1125,17,2022-09-16,8.8,8.3,8.7,9.0,8.7,9.0,8.8,"Play ball expect until try meeting. Woman hard mission enter. Different media mind brother memory.
Art into condition message about next.",Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,South Korea,35-44,Solo,2024-08-14
22741,200,5,2022-06-01,9.0,8.2,9.4,9.4,9.5,9.2,7.4,Open little brother wrong pay. Charge response if happy learn.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Female,United States,25-34,Business,2024-02-09
22742,1262,17,2023-08-07,9.3,9.2,9.3,8.9,9.3,9.9,8.9,Politics challenge key thank sister matter. Certainly about need hand reach no. Especially little catch follow.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,Japan,35-44,Solo,2021-08-07
22743,1753,16,2025-10-20,9.1,9.6,9.8,8.7,9.2,8.9,8.1,"Shake body their capital weight many through.
Radio increase focus art participant. Site behind article rich think. About and prevent.",Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,United States,35-44,Couple,2021-01-29
22744,587,14,2022-07-03,8.9,8.7,9.1,8.8,9.2,9.0,8.8,"Tax off direction story perform when edge. War believe during recent.
Purpose military political quality. Nature security into play purpose fly.",Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Female,Brazil,45-54,Solo,2022-02-23
22745,82,3,2020-09-14,8.9,9.1,9.6,7.9,9.0,9.4,7.8,Stop begin sea box middle. Investment company teacher notice have answer. Environment left piece thousand mention director nearly.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Female,Thailand,25-34,Couple,2021-01-12
22746,1454,17,2025-02-28,8.7,9.1,8.5,8.5,8.7,8.9,8.6,"Behavior there data.
Opportunity line off society late. Those bank east camera lose send article. Others start book agent court tax.",Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,Australia,45-54,Solo,2021-12-23
22747,979,13,2022-03-20,9.0,9.5,9.0,9.2,8.4,8.9,9.1,Relate as action parent note it. Mind should size per. Test turn professor cell role.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,Japan,35-44,Family,2020-12-06
22748,161,24,2020-07-28,8.8,9.3,8.9,8.7,8.6,8.4,8.7,"Military nature save themselves position realize edge. Involve president court only.
Figure less discover. Institution itself field.",The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Female,United States,25-34,Family,2022-05-07
22749,1593,16,2020-10-15,8.9,8.3,9.4,8.9,9.4,9.2,7.5,Security wife another strong possible. Management clearly idea already shake nearly.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,Brazil,35-44,Business,2023-09-28
22750,761,5,2022-06-29,9.1,9.1,8.8,8.7,8.7,9.9,9.3,Democratic few speak any him add. And be create discussion behavior collection.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Female,Argentina,18-24,Solo,2024-01-28
22751,642,4,2021-11-10,8.8,10.0,8.6,9.2,7.9,9.2,7.9,Protect gas increase education. Mrs general low three. Usually minute small couple member.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Male,Germany,25-34,Family,2024-06-14
22752,1214,22,2025-03-03,9.2,9.5,9.4,8.5,9.9,8.7,8.9,You matter interest contain nearly letter. Get before really herself loss east throw. Entire than prepare consider much story because.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,United States,35-44,Couple,2021-09-06
22753,1064,19,2020-10-12,9.2,9.0,9.4,9.4,9.1,9.2,9.2,Institution finally house. Lot account threat rock. Shake consumer trade reveal.,Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Female,Argentina,35-44,Family,2020-09-14
22754,310,4,2020-05-16,9.2,9.5,8.5,9.0,9.1,10.0,9.0,Special approach shoulder population her hotel. Your standard federal this base weight.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Male,Japan,25-34,Solo,2024-10-27
22755,20,14,2024-04-16,9.1,9.1,9.2,8.6,9.3,8.9,9.6,Employee health red no. Between admit choose try cup. Phone represent officer itself.,Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Female,Spain,55+,Solo,2022-01-01
22756,1770,11,2020-10-11,9.0,8.6,8.8,8.5,9.7,9.7,8.8,Walk benefit be federal raise only. Form car outside.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Male,France,35-44,Solo,2024-12-14
22757,1024,14,2021-04-23,8.9,8.5,8.3,9.4,9.9,8.8,7.8,"Begin as weight focus that hospital physical.
Up free story assume. Mother push large follow. Tell experience serious could.",Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Female,China,25-34,Business,2020-12-17
22758,1543,24,2021-06-06,8.8,9.5,9.2,8.5,8.2,8.8,8.2,Quickly pattern card sport American along middle development. Listen simply east within what stay matter. Gas people job and method direction area.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Male,United Kingdom,25-34,Family,2024-09-21
22759,815,1,2022-06-11,9.0,9.9,8.8,9.3,9.5,8.4,8.3,Anything teacher our institution once only would however. Person indeed former employee.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Male,China,45-54,Family,2023-06-23
22760,941,13,2022-07-28,9.0,9.2,8.6,9.1,9.3,9.0,8.9,View thought whole open. Laugh same enough move across. Government hotel old bar team crime.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Female,United Arab Emirates,35-44,Family,2024-12-12
22761,1630,2,2024-10-21,8.8,8.1,8.7,9.3,9.3,9.2,7.2,Guess citizen gun add without form recent. New prepare fire. Thing ready trouble career.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,United Kingdom,18-24,Business,2022-11-05
22762,1785,5,2025-07-12,9.5,9.8,9.4,10.0,9.1,9.5,8.8,Box cost trial accept now film. Sound seat answer born soon involve home imagine.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Female,Japan,35-44,Family,2025-06-05
22763,1272,8,2023-02-24,9.1,9.8,8.9,8.8,8.8,9.2,9.0,Material follow gas husband old many. Then knowledge hotel.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Male,United Kingdom,45-54,Family,2022-04-22
22764,26,16,2020-11-06,9.2,9.8,9.0,9.7,8.7,8.9,9.1,Finish nation image well decade relationship. That military position sister under beautiful theory.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,China,35-44,Family,2022-01-25
22765,1629,22,2025-06-21,9.4,9.9,9.1,9.0,9.5,9.6,9.0,Build price argue remain economy raise prevent. Nation animal debate together film student for.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Female,Japan,25-34,Family,2020-11-17
22766,1277,3,2021-12-20,9.2,9.6,9.4,8.9,9.3,9.5,8.8,Point study mother tough former. Often likely quite pressure watch politics. Which left information fact buy.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Male,South Africa,25-34,Family,2025-05-20
22767,1318,16,2023-07-05,9.0,9.4,9.3,8.6,8.6,9.4,8.4,Sell watch help security summer close. Hold many decide poor fill successful fast factor. During understand compare game.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Female,China,25-34,Couple,2024-07-02
22768,507,11,2023-04-20,8.8,9.5,8.9,8.5,9.0,8.4,8.2,Between trouble sound position both. Computer everybody each help. Be size drug wait analysis. Use himself bar treat throughout.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Male,Brazil,55+,Couple,2023-03-23
22769,1962,5,2022-08-06,9.3,9.6,10.0,9.2,9.4,8.8,8.7,"Letter two national talk. Care identify surface analysis write. Able now production.
Tell send civil really. Good property court.",The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Female,United States,35-44,Couple,2022-04-26
22770,1334,9,2022-06-20,9.2,9.8,9.6,8.6,8.9,9.0,8.7,"Far tell significant animal. Base power school why.
Fast most record certain. Almost issue ask occur.",Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Female,Brazil,35-44,Couple,2023-01-15
22771,1112,13,2021-05-19,8.5,8.2,8.4,9.2,9.1,8.4,7.4,Join article value mouth cost where. Central offer whatever field while. Our year first all.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,Japan,18-24,Business,2022-12-19
22772,1286,2,2024-07-25,9.0,8.9,9.5,9.4,8.6,9.3,8.5,Nothing rich bill drop charge goal third. Couple nation protect billion. Feeling trade use until where increase.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Male,Mexico,35-44,Family,2021-08-02
22773,790,2,2021-06-29,8.9,9.8,9.5,8.1,9.2,8.5,7.5,Through pretty step thus military. Investment ground decide upon. Most position within soldier its soon quite.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Female,United States,25-34,Couple,2021-11-02
22774,729,14,2022-08-19,8.9,9.8,9.1,8.3,9.2,8.7,8.1,"Manager throughout happy painting result skill.
Test up despite poor guess agreement interest. Truth reveal character full lead.",Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Male,Egypt,55+,Couple,2022-11-16
